pitch,roll,y,z,spot
1.312170,-0.622440,6.005962,1.161425,0
1.313000,-0.624260,6.620638,1.417539,0
1.313630,-0.625340,6.620638,1.417539,0
1.314020,-0.625650,6.620638,1.417539,0
1.314230,-0.625340,6.620638,1.417539,0
1.314110,-0.624330,6.620638,1.417539,0
1.313700,-0.622600,6.620638,1.417539,0
1.313010,-0.620390,6.620638,1.417539,0
1.312370,-0.618640,6.620638,1.417539,0
1.311690,-0.617080,6.620638,1.417539,0
1.311430,-0.616710,6.620638,1.417539,0
1.311690,-0.617780,6.620638,1.417539,0
1.312240,-0.619420,6.620638,1.417539,0
1.312720,-0.620730,6.624451,1.974615,0
1.313270,-0.622020,6.624451,1.974615,0
1.314020,-0.623670,6.624451,1.974615,0
1.314940,-0.625720,6.624451,1.974615,0
1.316180,-0.628670,6.624451,1.974615,0
1.317630,-0.632080,6.624451,1.974615,0
1.319340,-0.636150,6.624451,1.974615,0
1.321320,-0.640760,6.624451,1.974615,0
1.323550,-0.645870,1.229163,-0.606155,3
1.325970,-0.651550,1.229163,-0.606155,3
1.328330,-0.657170,1.229163,-0.606155,3
1.330490,-0.662500,1.229163,-0.606155,3
1.332230,-0.666940,1.229163,-0.606155,3
1.333400,-0.670020,1.229163,-0.606155,3
1.334230,-0.672260,1.229163,-0.606155,3
1.334710,-0.673620,1.229163,-0.606155,3
1.334700,-0.673770,1.229163,-0.606155,3
1.334130,-0.672570,2.079167,-2.055699,3
1.333110,-0.670300,2.079167,-2.055699,3
1.331570,-0.666860,2.079167,-2.055699,3
1.329690,-0.662470,2.079167,-2.055699,3
1.327390,-0.657060,2.079167,-2.055699,3
1.325360,-0.652510,2.079167,-2.055699,3
1.323780,-0.649120,2.079167,-2.055699,3
1.302860,-0.600280,1.899634,0.291576,3
1.302650,-0.600170,2.882311,-0.379161,3
1.302930,-0.601030,2.882311,-0.379161,3
1.303340,-0.601960,2.882311,-0.379161,3
1.303480,-0.602280,2.882311,-0.379161,3
1.303360,-0.601990,2.882311,-0.379161,3
1.302800,-0.600690,2.882311,-0.379161,3
1.302080,-0.599090,2.882311,-0.379161,3
1.301290,-0.597300,2.882311,-0.379161,3
1.300770,-0.596200,2.882311,-0.379161,3
1.300450,-0.595470,2.882311,-0.379161,3
1.300280,-0.594980,2.882311,-0.379161,3
1.300260,-0.594810,2.882311,-0.379161,3
1.300150,-0.594420,8.055823,2.224464,0
1.299900,-0.593730,8.055823,2.224464,0
1.299470,-0.592680,8.055823,2.224464,0
1.298880,-0.591390,8.055823,2.224464,0
1.298280,-0.590210,8.055823,2.224464,0
1.297970,-0.589800,8.055823,2.224464,0
1.297570,-0.589150,8.055823,2.224464,0
1.297470,-0.589020,8.055823,2.224464,0
1.297500,-0.588970,8.055823,2.224464,0
1.297810,-0.589430,3.334466,2.255093,0
1.298200,-0.590030,3.334466,2.255093,0
1.298520,-0.590440,3.334466,2.255093,0
1.298680,-0.590680,3.334466,2.255093,0
1.298810,-0.590870,3.334466,2.255093,0
1.298820,-0.590570,3.334466,2.255093,0
1.298490,-0.589360,3.334466,2.255093,0
1.297960,-0.587650,3.334466,2.255093,0
1.297180,-0.585250,3.334466,2.255093,0
1.296390,-0.582480,3.334466,2.255093,0
1.295690,-0.579570,3.334466,2.255093,0
1.294920,-0.575590,3.334466,2.255093,0
1.294430,-0.571320,3.334466,2.255093,0
1.294410,-0.566910,3.334466,2.255093,0
1.294740,-0.562780,6.660778,3.132023,0
1.295680,-0.560070,6.660778,3.132023,0
1.297220,-0.559290,6.660778,3.132023,0
1.299390,-0.560710,6.660778,3.132023,0
1.301880,-0.563740,6.660778,3.132023,0
1.304360,-0.567980,6.660778,3.132023,0
1.306370,-0.572480,6.660778,3.132023,0
1.308070,-0.577190,6.660778,3.132023,0
1.309250,-0.581440,6.660778,3.132023,0
1.308890,-0.582850,6.880069,1.847461,0
1.306700,-0.580460,6.880069,1.847461,0
1.303440,-0.575660,6.880069,1.847461,0
1.300310,-0.570720,6.880069,1.847461,0
1.297010,-0.564820,6.880069,1.847461,0
1.293530,-0.558020,6.880069,1.847461,0
1.291700,-0.554570,6.880069,1.847461,0
1.290840,-0.553430,6.880069,1.847461,0
1.291140,-0.554930,6.880069,1.847461,0
1.292110,-0.558650,6.880069,1.847461,0
1.293520,-0.564920,6.880069,1.847461,0
1.294770,-0.573190,6.042378,1.161714,0
1.294570,-0.580680,6.042378,1.161714,0
1.291650,-0.583820,6.042378,1.161714,0
1.287240,-0.584580,6.042378,1.161714,0
1.282300,-0.584070,6.042378,1.161714,0
1.277080,-0.582080,6.042378,1.161714,0
1.272300,-0.580030,6.042378,1.161714,0
1.269240,-0.580620,6.042378,1.161714,0
1.268370,-0.584070,6.042378,1.161714,0
1.268220,-0.588110,6.042378,1.161714,0
1.268470,-0.591560,4.324423,1.598178,0
1.268900,-0.594080,4.324423,1.598178,0
1.269050,-0.594940,4.324423,1.598178,0
1.268900,-0.594430,4.324423,1.598178,0
1.268620,-0.593120,4.324423,1.598178,0
1.267560,-0.589690,4.324423,1.598178,0
1.265630,-0.583820,4.324423,1.598178,0
1.263230,-0.576390,4.324423,1.598178,0
1.261390,-0.570310,4.324423,1.598178,0
1.259920,-0.564880,4.324423,1.598178,0
1.259280,-0.561130,4.324423,1.598178,0
1.259740,-0.559860,4.324423,1.598178,0
1.260610,-0.559360,8.487553,0.475502,0
1.261500,-0.558660,8.487553,0.475502,0
1.262310,-0.557760,8.487553,0.475502,0
1.263060,-0.556540,8.487553,0.475502,0
1.263470,-0.554130,8.487553,0.475502,0
1.262950,-0.549280,8.487553,0.475502,0
1.261210,-0.541760,8.487553,0.475502,0
1.258250,-0.532230,8.487553,0.475502,0
1.254800,-0.522420,8.487553,0.475502,0
1.251760,-0.300400,8.487553,0.475502,0
1.249820,-0.284600,5.890668,2.351548,0
1.248780,-0.270710,5.890668,2.351548,0
1.248360,-0.259860,5.890668,2.351548,0
1.248160,-0.250820,5.890668,2.351548,0
1.247820,-0.242860,5.890668,2.351548,0
1.247610,-0.234770,5.890668,2.351548,1
1.246780,-0.226160,5.890668,2.351548,1
1.245460,-0.216400,5.890668,2.351548,1
1.243600,-0.206920,5.890668,2.351548,1
1.241350,-0.197620,5.890668,2.351548,1
1.239170,-0.189260,5.890668,2.351548,1
1.237090,-0.182050,8.368644,3.124112,1
1.235150,-0.176470,8.368644,3.124112,1
1.233240,-0.171410,8.368644,3.124112,1
1.231740,-0.167150,8.368644,3.124112,1
1.230350,-0.163220,8.368644,3.124112,1
1.228420,-0.160430,8.368644,3.124112,1
1.226470,-0.156300,8.368644,3.124112,1
1.224970,-0.153060,8.368644,3.124112,1
1.223360,-0.149250,8.368644,3.124112,1
1.221950,-0.145050,8.368644,3.124112,1
1.220820,-0.140660,8.368644,3.124112,1
1.219880,-0.136810,8.368644,3.124112,1
1.219390,-0.134150,7.226708,0.919569,1
1.219530,-0.132960,7.226708,0.919569,1
1.220050,-0.133070,7.226708,0.919569,1
1.220570,-0.133870,7.226708,0.919569,1
1.221010,-0.133680,7.226708,0.919569,1
1.221400,-0.133170,7.226708,0.919569,1
1.221730,-0.132670,7.226708,0.919569,1
1.222010,-0.131410,7.226708,0.919569,1
1.222860,-0.129170,7.226708,0.919569,1
1.223550,-0.125360,7.226708,0.919569,1
1.224170,-0.120550,7.226708,0.919569,1
1.225130,-0.117530,4.659613,-3.551648,2
1.226460,-0.114460,4.659613,-3.551648,2
1.227620,-0.111910,4.659613,-3.551648,2
1.227840,-0.109860,4.659613,-3.551648,2
1.228280,-0.108580,4.659613,-3.551648,2
1.228880,-0.108670,4.659613,-3.551648,2
1.229630,-0.110280,4.659613,-3.551648,2
1.230700,-0.112730,4.659613,-3.551648,2
1.231780,-0.115920,4.659613,-3.551648,2
1.232580,-0.119230,4.659613,-3.551648,2
1.233470,-0.123440,4.659613,-3.551648,2
1.234250,-0.127290,4.659613,-3.551648,2
1.234920,-0.130480,4.645765,-3.551551,2
1.235380,-0.131950,4.645765,-3.551551,2
1.235670,-0.132350,4.645765,-3.551551,2
1.235950,-0.132130,4.645765,-3.551551,2
1.235770,-0.132130,4.645765,-3.551551,2
1.235430,-0.131960,4.645765,-3.551551,2
1.234880,-0.132170,4.645765,-3.551551,2
1.234260,-0.132130,4.645765,-3.551551,2
1.233790,-0.132700,4.645765,-3.551551,2
1.233430,-0.133080,4.645765,-3.551551,2
1.233180,-0.133000,4.645765,-3.551551,2
1.233040,-0.132570,2.769511,-5.346290,2
1.232910,-0.133280,2.769511,-5.346290,2
1.233070,-0.133720,2.769511,-5.346290,2
1.233140,-0.134290,2.769511,-5.346290,2
1.233000,-0.134650,2.769511,-5.346290,2
1.232760,-0.134440,2.769511,-5.346290,2
1.232310,-0.134310,2.769511,-5.346290,2
1.231790,-0.133640,2.769511,-5.346290,2
1.231270,-0.133540,2.769511,-5.346290,2
1.230940,-0.133320,2.769511,-5.346290,2
1.230590,-0.133610,6.094001,-1.563873,2
1.230250,-0.134250,6.094001,-1.563873,2
1.230230,-0.134390,6.094001,-1.563873,2
1.230400,-0.134720,6.094001,-1.563873,2
1.230630,-0.134760,6.094001,-1.563873,2
1.231000,-0.135160,6.094001,-1.563873,2
1.231470,-0.136010,6.094001,-1.563873,2
1.231870,-0.137070,6.094001,-1.563873,2
1.232020,-0.138540,6.094001,-1.563873,2
1.231920,-0.139600,6.094001,-1.563873,2
1.232020,-0.140460,6.094001,-1.563873,2
1.232130,-0.141040,6.094001,-1.563873,2
1.232320,-0.141180,3.530513,-1.955334,2
1.232600,-0.141020,3.530513,-1.955334,2
1.232810,-0.141020,3.530513,-1.955334,2
1.233000,-0.141510,3.530513,-1.955334,2
1.233230,-0.141020,3.530513,-1.955334,2
1.233340,-0.140120,3.530513,-1.955334,2
1.233380,-0.139620,3.530513,-1.955334,2
1.233450,-0.139670,3.530513,-1.955334,2
1.233300,-0.139490,3.530513,-1.955334,2
1.233040,-0.138510,3.530513,-1.955334,2
1.232750,-0.138140,3.530513,-1.955334,2
1.232270,-0.138170,3.541922,-1.922654,2
1.231490,-0.137850,3.541922,-1.922654,2
1.230440,-0.136700,3.541922,-1.922654,2
1.229880,-0.135750,3.541922,-1.922654,2
1.229970,-0.135120,3.541922,-1.922654,2
1.230160,-0.134870,3.541922,-1.922654,2
1.230150,-0.135000,3.541922,-1.922654,2
1.230100,-0.135350,3.375325,-1.584802,2
1.230040,-0.134840,3.375325,-1.584802,2
1.229800,-0.133790,3.375325,-1.584802,2
1.229890,-0.132800,3.375325,-1.584802,2
1.230490,-0.132680,3.375325,-1.584802,2
1.231270,-0.132600,3.375325,-1.584802,2
1.231820,-0.132980,3.375325,-1.584802,2
1.232140,-0.133610,3.375325,-1.584802,2
1.232350,-0.133510,3.375325,-1.584802,2
1.232670,-0.133620,3.375325,-1.584802,2
1.233130,-0.134980,3.375325,-1.584802,2
1.233490,-0.136670,3.375325,-1.584802,2
1.233690,-0.137890,4.110083,-1.304345,2
1.233860,-0.138410,4.110083,-1.304345,2
1.233920,-0.138080,4.110083,-1.304345,2
1.233820,-0.136800,4.110083,-1.304345,2
1.233900,-0.136220,4.110083,-1.304345,2
1.234210,-0.136370,4.110083,-1.304345,2
1.234640,-0.136270,4.110083,-1.304345,2
1.235090,-0.135940,4.110083,-1.304345,2
1.235450,-0.135920,4.110083,-1.304345,2
1.235820,-0.136740,4.110083,-1.304345,2
1.236190,-0.137010,4.110083,-1.304345,2
1.236430,-0.137430,4.110083,-1.304345,2
1.236460,-0.138470,4.110083,-1.304345,2
1.236480,-0.138880,2.625708,-2.180922,3
1.236520,-0.139410,2.625708,-2.180922,3
1.236510,-0.139260,2.625708,-2.180922,3
1.236180,-0.138070,2.625708,-2.180922,3
1.235970,-0.135880,2.625708,-2.180922,3
1.235720,-0.132630,2.625708,-2.180922,3
1.235750,-0.128940,2.625708,-2.180922,3
1.235840,-0.124530,2.625708,-2.180922,3
1.236150,-0.120220,2.625708,-2.180922,3
1.236820,-0.115680,2.625708,-2.180922,3
1.237820,-0.111290,2.625708,-2.180922,3
1.238890,-0.108210,2.625708,-2.180922,3
1.239930,-0.106050,2.625708,-2.180922,3
1.240770,-0.104830,2.625708,-2.180922,3
1.241580,-0.104360,2.625708,-2.180922,3
1.242400,-0.104060,2.625708,-2.180922,3
1.243090,-0.104550,2.625708,-2.180922,3
1.243460,-0.104580,2.625708,-2.180922,3
1.243600,-0.104130,2.625708,-2.180922,3
1.243780,-0.103170,2.625708,-2.180922,3
1.244050,-0.103730,2.625708,-2.180922,3
1.244630,-0.105090,3.558959,-2.008089,2
1.245170,-0.107430,3.558959,-2.008089,2
1.245760,-0.110290,3.558959,-2.008089,2
1.246260,-0.113270,3.558959,-2.008089,2
1.246710,-0.115590,3.558959,-2.008089,2
1.247070,-0.116750,3.558959,-2.008089,2
1.247270,-0.117810,3.558959,-2.008089,2
1.247260,-0.119180,3.558959,-2.008089,2
1.247180,-0.120410,3.558959,-2.008089,2
1.247050,-0.122290,3.558959,-2.008089,2
1.247060,-0.124270,3.555295,-2.046410,2
1.247200,-0.126390,3.555295,-2.046410,2
1.247290,-0.127910,3.555295,-2.046410,2
1.247300,-0.129070,3.555295,-2.046410,2
1.247380,-0.130260,3.555295,-2.046410,2
1.247660,-0.131050,3.555295,-2.046410,2
1.247470,-0.131750,3.555295,-2.046410,2
1.247010,-0.131700,3.555295,-2.046410,2
1.246410,-0.131340,3.555295,-2.046410,2
1.246000,-0.130290,3.555295,-2.046410,2
1.245540,-0.129230,3.555295,-2.046410,2
1.245090,-0.128310,3.555295,-2.046410,2
1.244780,-0.127680,3.555295,-2.046410,2
1.244820,-0.127010,3.555295,-2.046410,2
1.245170,-0.126400,3.737145,-0.048620,1
1.245780,-0.126330,3.737145,-0.048620,1
1.246510,-0.125950,3.737145,-0.048620,1
1.247270,-0.126310,3.737145,-0.048620,1
1.248020,-0.126210,3.737145,-0.048620,1
1.248680,-0.125770,3.737145,-0.048620,1
1.249240,-0.125670,3.737145,-0.048620,1
1.249930,-0.127080,3.737145,-0.048620,1
1.251030,-0.127340,3.737145,-0.048620,1
1.251820,-0.127630,2.793360,0.626501,3
1.252310,-0.127890,2.793360,0.626501,3
1.252810,-0.128480,2.793360,0.626501,3
1.253360,-0.469110,2.793360,0.626501,3
1.254220,-0.470370,2.793360,0.626501,3
1.255200,-0.472020,2.793360,0.626501,3
1.256530,-0.474310,2.793360,0.626501,3
1.257830,-0.476860,2.793360,0.626501,3
1.259130,-0.479560,2.793360,0.626501,3
1.260700,-0.482910,2.793360,0.626501,3
1.262600,-0.487170,2.793360,0.626501,3
1.264490,-0.491730,3.829562,-0.514234,3
1.266300,-0.496350,3.829562,-0.514234,3
1.268140,-0.501330,3.829562,-0.514234,3
1.270130,-0.506870,3.829562,-0.514234,3
1.272020,-0.512350,3.829562,-0.514234,3
1.273660,-0.517590,3.829562,-0.514234,3
1.274390,-0.520920,3.829562,-0.514234,3
1.274900,-0.523920,3.829562,-0.514234,3
1.275490,-0.526850,3.829562,-0.514234,3
1.276160,-0.529790,3.829562,-0.514234,3
1.276920,-0.532570,2.211915,-0.528090,3
1.277830,-0.535410,2.211915,-0.528090,3
1.278460,-0.537500,2.211915,-0.528090,3
1.279150,-0.539500,2.211915,-0.528090,3
1.279580,-0.540750,2.211915,-0.528090,3
1.279620,-0.541190,2.211915,-0.528090,3
1.279150,-0.540600,2.211915,-0.528090,3
1.278390,-0.539390,2.211915,-0.528090,3
1.277790,-0.538290,2.211915,-0.528090,3
1.277700,-0.538130,3.831289,-0.883866,3
1.278140,-0.539120,3.831289,-0.883866,3
1.279260,-0.541500,3.831289,-0.883866,3
1.281340,-0.545790,3.831289,-0.883866,3
1.284380,-0.552110,3.831289,-0.883866,3
1.287950,-0.559860,3.831289,-0.883866,3
1.291920,-0.568660,3.831289,-0.883866,3
1.295740,-0.577710,3.831289,-0.883866,3
1.299030,-0.586110,3.831289,-0.883866,3
1.301730,-0.593310,5.561424,-1.879487,2
1.304060,-0.599630,5.561424,-1.879487,2
1.305930,-0.604860,5.561424,-1.879487,2
1.307210,-0.608700,5.561424,-1.879487,2
1.307690,-0.610560,5.561424,-1.879487,2
1.307280,-0.610240,5.561424,-1.879487,2
1.306430,-0.608670,5.561424,-1.879487,2
1.305270,-0.606190,5.561424,-1.879487,2
1.304150,-0.603610,5.561424,-1.879487,2
1.303180,-0.601260,5.561424,-1.879487,2
1.302130,-0.599040,3.727996,0.226840,0
1.301020,-0.596950,3.727996,0.226840,0
1.300070,-0.595310,3.727996,0.226840,0
1.299560,-0.594310,3.727996,0.226840,0
1.299100,-0.593410,3.727996,0.226840,0
1.298460,-0.592080,3.727996,0.226840,0
1.298060,-0.591140,3.727996,0.226840,0
1.298310,-0.591260,3.727996,0.226840,0
1.299010,-0.592250,3.727996,0.226840,0
1.299990,-0.593850,3.727996,0.226840,0
1.300770,-0.595140,3.727996,0.226840,0
1.301360,-0.596090,3.727996,0.226840,0
1.301540,-0.596230,3.727996,0.226840,0
1.301380,-0.595870,4.504703,0.509482,0
1.300670,-0.594450,4.504703,0.509482,0
1.299240,-0.591630,4.504703,0.509482,0
1.297210,-0.587660,4.504703,0.509482,0
1.294740,-0.582960,4.504703,0.509482,0
1.292020,-0.577760,4.504703,0.509482,0
1.289490,-0.573130,4.504703,0.509482,0
1.287510,-0.569860,4.504703,0.509482,0
1.285770,-0.566940,4.504703,0.509482,0
1.284470,-0.565120,4.504703,0.509482,0
1.283300,-0.563590,4.504703,0.509482,0
1.282460,-0.562630,4.504703,0.509482,0
1.281950,-0.562100,3.710584,0.339714,0
1.281350,-0.561180,3.710584,0.339714,0
1.280870,-0.560290,3.710584,0.339714,0
1.280030,-0.558400,3.710584,0.339714,0
1.279080,-0.556100,3.710584,0.339714,0
1.278170,-0.553760,3.710584,0.339714,0
1.277460,-0.551880,3.710584,0.339714,0
1.276830,-0.550230,3.710584,0.339714,0
1.276530,-0.549540,3.710584,0.339714,0
1.276510,-0.549430,3.710584,0.339714,0
1.276840,-0.550050,9.727457,1.228438,0
1.277100,-0.550590,9.727457,1.228438,0
1.277530,-0.551440,9.727457,1.228438,0
1.277970,-0.552210,9.727457,1.228438,0
1.278390,-0.552850,9.727457,1.228438,0
1.278770,-0.553310,9.727457,1.228438,0
1.279050,-0.553360,9.727457,1.228438,0
1.279230,-0.553080,9.727457,1.228438,0
1.279450,-0.552970,9.727457,1.228438,0
1.279740,-0.553020,9.727457,1.228438,0
1.280320,-0.553430,5.119595,0.854477,0
1.281030,-0.554050,5.119595,0.854477,0
1.281840,-0.555030,5.119595,0.854477,0
1.282300,-0.555460,5.119595,0.854477,0
1.282720,-0.555840,5.119595,0.854477,0
1.283160,-0.556410,5.119595,0.854477,0
1.283570,-0.557140,5.119595,0.854477,0
1.283780,-0.557560,5.119595,0.854477,0
1.284030,-0.557940,5.119595,0.854477,0
1.284520,-0.558600,5.119595,0.854477,0
1.285050,-0.559310,6.977496,0.190440,0
1.285600,-0.560010,6.977496,0.190440,0
1.285770,-0.559900,6.977496,0.190440,0
1.285490,-0.558860,6.977496,0.190440,0
1.285400,-0.558210,6.977496,0.190440,0
1.285540,-0.557970,6.977496,0.190440,0
1.285900,-0.557980,6.977496,0.190440,0
1.286190,-0.557610,6.977496,0.190440,0
1.286050,-0.556450,6.977496,0.190440,0
1.285860,-0.555170,6.980590,0.048221,0
1.285900,-0.554520,6.980590,0.048221,0
1.286150,-0.554410,6.980590,0.048221,0
1.286460,-0.554540,6.980590,0.048221,0
1.286790,-0.555080,6.980590,0.048221,0
1.287060,-0.555450,6.980590,0.048221,0
1.287400,-0.555970,6.980590,0.048221,0
1.287680,-0.556400,6.980590,0.048221,0
1.287530,-0.555980,6.980590,0.048221,0
1.286870,-0.554590,6.980590,0.048221,0
1.286320,-0.553210,6.980590,0.048221,0
1.286340,-0.552900,6.980590,0.048221,0
1.286900,-0.553660,6.980590,0.048221,0
1.287630,-0.554640,6.980590,0.048221,0
1.288100,-0.554870,6.980590,0.048221,0
1.288140,-0.554260,6.980590,0.048221,0
1.287980,-0.553440,6.980275,-0.321791,0
1.289170,-0.557490,6.980275,-0.321791,0
1.289160,-0.556970,6.980275,-0.321791,0
1.288990,-0.555970,6.980275,-0.321791,0
1.288860,-0.555060,6.980275,-0.321791,0
1.288960,-0.554540,6.980275,-0.321791,0
1.289290,-0.554690,6.980275,-0.321791,0
1.289570,-0.554790,6.980275,-0.321791,0
1.289820,-0.554780,6.980275,-0.321791,0
1.289930,-0.554530,6.259185,-0.625782,2
1.289770,-0.553520,6.259185,-0.625782,2
1.289530,-0.552430,6.259185,-0.625782,2
1.288700,-0.549920,6.259185,-0.625782,2
1.287640,-0.547250,6.259185,-0.625782,2
1.286680,-0.544790,6.259185,-0.625782,2
1.286060,-0.542780,6.259185,-0.625782,2
1.285860,-0.541510,6.259185,-0.625782,2
1.285970,-0.540940,6.259185,-0.625782,2
1.286050,-0.540260,6.259185,-0.625782,2
1.286170,-0.539640,6.259185,-0.625782,2
1.286060,-0.538610,6.259292,-0.126189,0
1.285790,-0.537340,6.259292,-0.126189,0
1.285420,-0.536090,6.259292,-0.126189,0
1.285160,-0.535100,6.259292,-0.126189,0
1.284990,-0.534420,6.259292,-0.126189,0
1.284960,-0.534140,6.259292,-0.126189,0
1.285010,-0.533850,6.259292,-0.126189,0
1.285290,-0.534070,6.259292,-0.126189,0
1.285790,-0.534660,6.259292,-0.126189,0
1.286330,-0.535160,6.259292,-0.126189,0
1.286760,-0.535350,6.259292,-0.126189,0
1.287000,-0.535220,6.889144,-2.141165,2
1.287100,-0.534970,6.889144,-2.141165,2
1.287000,-0.534380,6.889144,-2.141165,2
1.286890,-0.533870,6.889144,-2.141165,2
1.286820,-0.533400,6.889144,-2.141165,2
1.286900,-0.533250,6.889144,-2.141165,2
1.287070,-0.533270,6.889144,-2.141165,2
1.287390,-0.533410,6.889144,-2.141165,2
1.287670,-0.533640,6.889144,-2.141165,2
1.287990,-0.533880,6.889144,-2.141165,2
1.288310,-0.534020,6.889144,-2.141165,2
1.288570,-0.534440,6.889144,-2.141165,2
1.288450,-0.534110,5.926835,-1.271319,2
1.288210,-0.533340,5.926835,-1.271319,2
1.288190,-0.532790,5.926835,-1.271319,2
1.288290,-0.532600,5.926835,-1.271319,2
1.288490,-0.532600,5.926835,-1.271319,2
1.288830,-0.532690,5.926835,-1.271319,2
1.289150,-0.532710,5.926835,-1.271319,2
1.289530,-0.532800,5.926835,-1.271319,2
1.289590,-0.532560,5.926835,-1.271319,2
1.289230,-0.531640,5.926835,-1.271319,2
1.288500,-0.530010,5.926835,-1.271319,2
1.287840,-0.528620,5.926835,-1.271319,2
1.287190,-0.527140,5.847301,0.881410,0
1.286700,-0.525980,5.847301,0.881410,0
1.286390,-0.525090,5.847301,0.881410,0
1.286200,-0.524290,5.847301,0.881410,0
1.286070,-0.523300,5.847301,0.881410,0
1.285890,-0.522170,5.847301,0.881410,0
1.285760,-0.521270,5.847301,0.881410,0
1.285780,-0.520820,5.847301,0.881410,0
1.285470,-0.519770,5.847301,0.881410,0
1.285160,-0.518830,5.847301,0.881410,0
1.284940,-0.518190,5.847301,0.881410,0
1.285090,-0.518220,5.847301,0.881410,0
1.285310,-0.518460,5.858780,-0.001916,0
1.285500,-0.518630,5.858780,-0.001916,0
1.285720,-0.518810,5.858780,-0.001916,0
1.285840,-0.518770,5.858780,-0.001916,0
1.286070,-0.518840,5.858780,-0.001916,0
1.286230,-0.518770,5.858780,-0.001916,0
1.286210,-0.518470,5.858780,-0.001916,0
1.286100,-0.517820,5.858780,-0.001916,0
1.286320,-0.517740,5.858780,-0.001916,0
1.286680,-0.518090,5.539471,-0.886789,2
1.286920,-0.518020,5.539471,-0.886789,2
1.287250,-0.518020,5.539471,-0.886789,2
1.287520,-0.518010,5.539471,-0.886789,2
1.287750,-0.518470,5.539471,-0.886789,2
1.287610,-0.518220,5.539471,-0.886789,2
1.287410,-0.517880,5.539471,-0.886789,2
1.287180,-0.517730,5.539471,-0.886789,2
1.286840,-0.517190,5.539471,-0.886789,2
1.286570,-0.516640,4.517845,0.036413,0
1.286390,-0.516150,4.517845,0.036413,0
1.286290,-0.515730,4.517845,0.036413,0
1.286480,-0.515830,4.517845,0.036413,0
1.286830,-0.516190,4.517845,0.036413,0
1.286950,-0.516160,4.517845,0.036413,0
1.286790,-0.515610,4.517845,0.036413,0
1.286740,-0.515190,4.517845,0.036413,0
1.286710,-0.514800,5.475296,-0.139448,0
1.286770,-0.514770,5.475296,-0.139448,0
1.286550,-0.514240,5.475296,-0.139448,0
1.286290,-0.513560,5.475296,-0.139448,0
1.286090,-0.513140,5.475296,-0.139448,0
1.285980,-0.512830,5.475296,-0.139448,0
1.285870,-0.512360,5.475296,-0.139448,0
1.285820,-0.511920,5.475296,-0.139448,0
1.285850,-0.511620,5.475296,-0.139448,0
1.285800,-0.511280,5.475296,-0.139448,0
1.285690,-0.510950,5.152159,-1.640358,2
1.285440,-0.510010,5.152159,-1.640358,2
1.285340,-0.509150,5.152159,-1.640358,2
1.285320,-0.508510,5.152159,-1.640358,2
1.285290,-0.507680,5.152159,-1.640358,2
1.285070,-0.506630,5.152159,-1.640358,2
1.284500,-0.505380,5.152159,-1.640358,2
1.283610,-0.503680,5.152159,-1.640358,2
1.282650,-0.501410,5.152159,-1.640358,2
1.281910,-0.498770,5.152159,-1.640358,2
1.281590,-0.496580,5.152159,-1.640358,2
1.281590,-0.494970,5.152159,-1.640358,2
1.281810,-0.493960,5.152159,-1.640358,2
1.282180,-0.493560,4.526958,-0.060322,0
1.282450,-0.493380,4.526958,-0.060322,0
1.282960,-0.493640,4.526958,-0.060322,0
1.283550,-0.494110,4.526958,-0.060322,0
1.284050,-0.494470,4.526958,-0.060322,0
1.284410,-0.494670,4.526958,-0.060322,0
1.284600,-0.494610,4.526958,-0.060322,0
1.284610,-0.494450,4.526958,-0.060322,0
1.284370,-0.494150,4.526958,-0.060322,0
1.283990,-0.493790,4.526958,-0.060322,0
1.283600,-0.493460,4.526958,-0.060322,0
1.283330,-0.493470,4.522062,0.061700,0
1.283030,-0.493430,4.522062,0.061700,0
1.282870,-0.493600,4.522062,0.061700,0
1.282740,-0.493870,4.522062,0.061700,0
1.282640,-0.494110,4.522062,0.061700,0
1.282500,-0.494030,4.522062,0.061700,0
1.282290,-0.493840,4.522062,0.061700,0
1.281790,-0.493210,4.522062,0.061700,0
1.281220,-0.492300,4.522062,0.061700,0
1.281020,-0.491890,4.522062,0.061700,0
1.280760,-0.491600,4.522062,0.061700,0
1.280520,-0.491570,4.509696,-2.833149,2
1.280430,-0.491960,4.509696,-2.833149,2
1.280400,-0.492370,4.509696,-2.833149,2
1.280650,-0.493420,4.509696,-2.833149,2
1.280970,-0.494490,4.509696,-2.833149,2
1.281200,-0.495430,4.509696,-2.833149,2
1.281170,-0.496090,4.509696,-2.833149,2
1.281130,-0.496760,4.509696,-2.833149,2
1.281040,-0.497210,4.509696,-2.833149,2
1.280980,-0.497500,4.509696,-2.833149,2
1.280720,-0.497550,4.509696,-2.833149,2
1.280320,-0.497230,5.921240,-2.312830,2
1.279970,-0.496920,5.921240,-2.312830,2
1.279810,-0.496680,5.921240,-2.312830,2
1.279180,-0.495430,5.921240,-2.312830,2
1.278310,-0.493770,5.921240,-2.312830,2
1.277490,-0.492280,5.921240,-2.312830,2
1.276880,-0.491290,5.921240,-2.312830,2
1.276090,-0.490120,5.921240,-2.312830,2
1.275490,-0.489220,5.921240,-2.312830,2
1.275020,-0.488560,5.921240,-2.312830,2
1.274760,-0.488260,5.921240,-2.312830,2
1.274610,-0.488110,5.924468,-2.275241,2
1.274600,-0.488250,5.924468,-2.275241,2
1.274630,-0.488460,5.924468,-2.275241,2
